timestamp,realized_variance,daily_volatility
2025-08-31 00:00:00+00:00,1.6282217822480923e-07,0.01531221527551534
2025-08-31 00:01:00+00:00,1.0021915055799805e-07,0.01201314183731788
2025-08-31 00:02:00+00:00,3.612203631769968e-08,0.007212193306996669
2025-08-31 00:03:00+00:00,1.0046265416917411e-07,0.01202772721687729
2025-08-31 00:04:00+00:00,4.3946526768980467e-07,0.02515611228853375
2025-08-31 00:05:00+00:00,5.5228480738802436e-08,0.00891790402863114
2025-08-31 00:06:00+00:00,6.32830987202043e-08,0.009546080984209919
2025-08-31 00:07:00+00:00,8.068970912562349e-08,0.010779294092884646
2025-08-31 00:08:00+00:00,3.3097027788130164e-08,0.006903601959477924
2025-08-31 00:09:00+00:00,7.135745546250076e-08,0.010136801066707439
2025-08-31 00:10:00+00:00,2.624926036076258e-07,0.019441948184145054
2025-08-31 00:11:00+00:00,1.5111887387754578e-07,0.014751650022409898
2025-08-31 00:12:00+00:00,2.879392832542388e-07,0.020362528523886807
2025-08-31 00:13:00+00:00,9.653446740360409e-08,0.011790234648266756
2025-08-31 00:14:00+00:00,2.3984105363167537e-07,0.01858416307584532
2025-08-31 00:15:00+00:00,1.4101587662363113e-07,0.014250012713609374
2025-08-31 00:16:00+00:00,2.4529762134717186e-07,0.018794376146601077
2025-08-31 00:17:00+00:00,9.800258079015727e-08,0.01187955034240886
2025-08-31 00:18:00+00:00,2.043143734417443e-07,0.01715262947061213
2025-08-31 00:19:00+00:00,2.53678314659181e-07,0.01911273850365825
2025-08-31 00:20:00+00:00,1.1009170474176888e-07,0.012590951307512359
2025-08-31 00:21:00+00:00,2.7112778874410827e-07,0.019759150178879557
2025-08-31 00:22:00+00:00,8.521314226224767e-08,0.011077315778546563
2025-08-31 00:23:00+00:00,4.965182574891287e-08,0.008455686197963743
2025-08-31 00:24:00+00:00,1.3620817896154276e-07,0.014004991171172567
2025-08-31 00:25:00+00:00,1.6506491892239675e-07,0.015417311154940454
2025-08-31 00:26:00+00:00,6.814298611282384e-08,0.00990585180600166
2025-08-31 00:27:00+00:00,1.4254685252270057e-07,0.014327158393508772
2025-08-31 00:28:00+00:00,2.075662381346645e-07,0.0172885911199819
2025-08-31 00:29:00+00:00,2.2692894297785828e-07,0.018076993054380364
2025-08-31 00:30:00+00:00,1.518921614698129e-08,0.004676801391084836
2025-08-31 00:31:00+00:00,1.8846467604008692e-07,0.01647389248167309
2025-08-31 00:32:00+00:00,4.0185820613664264e-06,0.07607074449726159
2025-08-31 00:33:00+00:00,5.935387205551749e-07,0.02923518013625796
2025-08-31 00:34:00+00:00,3.704757772353329e-07,0.023097296794622513
2025-08-31 00:35:00+00:00,4.940236983891325e-07,0.02667197266196017
2025-08-31 00:36:00+00:00,2.2242538406719973e-07,0.017896719058441063
2025-08-31 00:37:00+00:00,1.7786245023540282e-07,0.016003809807010955
2025-08-31 00:38:00+00:00,1.0945884376901501e-06,0.0397014779356363
2025-08-31 00:39:00+00:00,3.1122421351914934e-07,0.02116985752119213
2025-08-31 00:40:00+00:00,4.820343926573349e-07,0.026346337988922903
2025-08-31 00:41:00+00:00,1.771318603469184e-06,0.05050444325993135
2025-08-31 00:42:00+00:00,3.801972110515593e-07,0.02339837566828615
2025-08-31 00:43:00+00:00,1.5105129168587383e-06,0.04663838119271062
2025-08-31 00:44:00+00:00,1.753924251675473e-06,0.05025585460832083
2025-08-31 00:45:00+00:00,1.6905265412904586e-06,0.04933921583748834
2025-08-31 00:46:00+00:00,7.070466238310162e-07,0.03190841798517537
2025-08-31 00:47:00+00:00,1.6404332353018103e-06,0.048602714521254954
2025-08-31 00:48:00+00:00,3.7597460702399685e-06,0.07358012191581062
2025-08-31 00:49:00+00:00,2.047984419574669e-06,0.054305594225526374
2025-08-31 00:50:00+00:00,2.1673936361613034e-06,0.05586633007520968
2025-08-31 00:51:00+00:00,1.2527395412075869e-06,0.04247287298192724
2025-08-31 00:52:00+00:00,9.447613928628125e-07,0.036884365328990684
2025-08-31 00:53:00+00:00,2.0503118442665395e-06,0.05433644316426883
2025-08-31 00:54:00+00:00,7.470966510749498e-07,0.03279968258303619
2025-08-31 00:55:00+00:00,6.924902893611219e-07,0.031578252273994134
2025-08-31 00:56:00+00:00,5.606462764723801e-06,0.08985157973682086
2025-08-31 00:57:00+00:00,1.9756312390741e-06,0.05333768821637008
2025-08-31 00:58:00+00:00,3.5587516304115824e-07,0.022637584561504522
2025-08-31 00:59:00+00:00,3.4499085535811214e-07,0.022288715344668957
2025-08-31 01:00:00+00:00,1.2935509007799553e-06,0.04315916237745046
2025-08-31 01:01:00+00:00,8.243202550642309e-07,0.034453173544573404
2025-08-31 01:02:00+00:00,6.571116092844354e-07,0.03076102594793592
2025-08-31 01:03:00+00:00,6.290130774573662e-07,0.030096159747359918
2025-08-31 01:04:00+00:00,6.42432684278908e-07,0.03041550698840359
2025-08-31 01:05:00+00:00,4.197853155074613e-07,0.024586395716549105
2025-08-31 01:06:00+00:00,6.146838206313896e-07,0.02975138150925434
2025-08-31 01:07:00+00:00,3.9210310494696077e-07,0.023761912194173757
2025-08-31 01:08:00+00:00,2.6495069130822986e-07,0.019532767225456073
2025-08-31 01:09:00+00:00,2.679733971547886e-07,0.019643871611851254
2025-08-31 01:10:00+00:00,4.115414798190653e-07,0.024343782182303843
2025-08-31 01:11:00+00:00,1.612415355587865e-07,0.015237710169334912
2025-08-31 01:12:00+00:00,1.6049625528728328e-07,0.015202453999722804
2025-08-31 01:13:00+00:00,5.745146394931454e-08,0.009095609275194979
2025-08-31 01:14:00+00:00,3.043381197654482e-07,0.020934347194556734
2025-08-31 01:15:00+00:00,4.5037941242295206e-07,0.02546657326553871
2025-08-31 01:16:00+00:00,4.666717089837901e-07,0.025923102841609407
2025-08-31 01:17:00+00:00,4.4864105991097843e-07,0.02541737843035369
2025-08-31 01:18:00+00:00,7.688692261655305e-07,0.03327418948191471
2025-08-31 01:19:00+00:00,1.3109921337258876e-07,0.013739827773903422
2025-08-31 01:20:00+00:00,2.176684130731222e-07,0.017704307804184156
2025-08-31 01:21:00+00:00,2.3264914955506484e-07,0.018303408845329695
2025-08-31 01:22:00+00:00,1.7451293638761543e-07,0.01585240134484887
2025-08-31 01:23:00+00:00,2.1841901576942172e-07,0.017734807095313086
2025-08-31 01:24:00+00:00,3.542723649488148e-07,0.02258654921687448
2025-08-31 01:25:00+00:00,5.347431303396648e-07,0.02774941634862105
2025-08-31 01:26:00+00:00,2.364883946962268e-07,0.018453815008354413
2025-08-31 01:27:00+00:00,1.8850829863597447e-07,0.01647579891950018
2025-08-31 01:28:00+00:00,2.602786129242456e-07,0.01935978312406711
2025-08-31 01:29:00+00:00,2.432896369165238e-07,0.018717293531913055
2025-08-31 01:30:00+00:00,2.426568616762071e-07,0.01869293665569266
2025-08-31 01:31:00+00:00,3.7608091197421154e-07,0.02327136681080131
2025-08-31 01:32:00+00:00,5.884677966701923e-07,0.02911002623161094
2025-08-31 01:33:00+00:00,6.185687108985306e-07,0.029845249935188754
2025-08-31 01:34:00+00:00,5.240628051079823e-07,0.027470901684427732
2025-08-31 01:35:00+00:00,2.217502005861683e-07,0.01786953521622995
2025-08-31 01:36:00+00:00,2.695225894590521e-07,0.019700571789190154
2025-08-31 01:37:00+00:00,3.302784126749079e-07,0.02180827627878617
2025-08-31 01:38:00+00:00,3.731533272878143e-07,0.023180612401195372
2025-08-31 01:39:00+00:00,2.847522768156814e-07,0.020249525392329104
2025-08-31 01:40:00+00:00,2.9957671773050254e-07,0.02076994158710909
2025-08-31 01:41:00+00:00,1.9177075089918225e-07,0.016617758010478503
2025-08-31 01:42:00+00:00,1.2370308609459e-07,0.013346626689025568
2025-08-31 01:43:00+00:00,1.3680501321193114e-07,0.014035641026514637
2025-08-31 01:44:00+00:00,3.1513552150368465e-07,0.021302468189515172
2025-08-31 01:45:00+00:00,1.535005656479001e-07,0.014867441425241136
2025-08-31 01:46:00+00:00,1.2092533729309178e-07,0.013195926860287312
2025-08-31 01:47:00+00:00,9.499895452349235e-07,0.03698628049883213
2025-08-31 01:48:00+00:00,1.9819099269625338e-07,0.016893638728308503
2025-08-31 01:49:00+00:00,5.259486690008424e-07,0.027520284943314325
2025-08-31 01:50:00+00:00,5.96918396580069e-08,0.009271259305376478
2025-08-31 01:51:00+00:00,4.851937137930454e-07,0.02643253578191062
2025-08-31 01:52:00+00:00,2.4347813201688185e-07,0.01872454298786248
2025-08-31 01:53:00+00:00,1.3442906785916659e-07,0.013913225999645082
2025-08-31 01:54:00+00:00,1.0292690393618487e-07,0.012174347689634392
2025-08-31 01:55:00+00:00,1.0183067779778482e-07,0.012109342510178252
2025-08-31 01:56:00+00:00,4.7678838494631065e-08,0.008285983793869545
2025-08-31 01:57:00+00:00,4.7684820183844784e-08,0.008286503548827847
2025-08-31 01:58:00+00:00,1.2355279860881107e-07,0.01333851678398644
2025-08-31 01:59:00+00:00,2.8919758658391734e-08,0.00645325130985026
2025-08-31 02:00:00+00:00,1.0796173405686016e-06,0.03942903714800536
2025-08-31 02:01:00+00:00,1.4233961378578152e-07,0.014316739986865914
2025-08-31 02:02:00+00:00,3.165355089536543e-07,0.02134973378975162
2025-08-31 02:03:00+00:00,6.630293369738415e-08,0.009771193607959736
2025-08-31 02:04:00+00:00,2.2074782313944352e-07,0.017829101640879124
2025-08-31 02:05:00+00:00,2.2933996757539515e-07,0.01817276955525957
2025-08-31 02:06:00+00:00,9.876503409196791e-08,0.011925671850777793
2025-08-31 02:07:00+00:00,1.164161218726432e-07,0.012947556352324025
2025-08-31 02:08:00+00:00,1.1168692616423843e-07,0.012681844253755181
2025-08-31 02:09:00+00:00,2.2198799856294525e-07,0.017879114014140666
2025-08-31 02:10:00+00:00,9.805246385002656e-08,0.011882573287972528
2025-08-31 02:11:00+00:00,5.0764437145218155e-08,0.008549899969538482
2025-08-31 02:12:00+00:00,1.2337305219185146e-07,0.013328810717999792
2025-08-31 02:13:00+00:00,8.197954431417847e-08,0.010865106709665442
2025-08-31 02:14:00+00:00,1.3965779461881147e-07,0.014181227882348149
2025-08-31 02:15:00+00:00,2.1627240226657892e-07,0.017647443420050216
2025-08-31 02:16:00+00:00,2.1593693872117973e-07,0.0176337514941801
2025-08-31 02:17:00+00:00,8.622653856255374e-08,0.011142989523914909
2025-08-31 02:18:00+00:00,5.5964700080706684e-08,0.008977146992013532
2025-08-31 02:19:00+00:00,4.856538445002105e-08,0.008362664264935567
2025-08-31 02:20:00+00:00,7.09091780710989e-08,0.010104910510359923
2025-08-31 02:21:00+00:00,6.975357140490263e-08,0.010022232427112223
2025-08-31 02:22:00+00:00,1.4871604779934635e-07,0.014633902720431715
2025-08-31 02:23:00+00:00,6.87780210747505e-08,0.00995190184575997
2025-08-31 02:24:00+00:00,1.321320660043013e-07,0.013793845549599063
2025-08-31 02:25:00+00:00,5.452019148644022e-08,0.008860534732197257
2025-08-31 02:26:00+00:00,1.0124626955263208e-07,0.012074544635545898
2025-08-31 02:27:00+00:00,9.07272821376388e-08,0.011430104386146256
2025-08-31 02:28:00+00:00,8.183983230095502e-07,0.034329194356025196
2025-08-31 02:29:00+00:00,1.4065322943333022e-07,0.014231677707986347
2025-08-31 02:30:00+00:00,2.197627237361237e-07,0.01778927548215548
2025-08-31 02:31:00+00:00,2.8666615590274303e-07,0.02031746205853354
2025-08-31 02:32:00+00:00,1.268036459248498e-07,0.013512854995587858
2025-08-31 02:33:00+00:00,4.35966705184954e-08,0.007923332982188327
2025-08-31 02:34:00+00:00,6.975639599260142e-08,0.010022435344233757
2025-08-31 02:35:00+00:00,1.31325020772034e-07,0.013751655533488649
2025-08-31 02:36:00+00:00,6.61258942990764e-08,0.009758139566058173
2025-08-31 02:37:00+00:00,4.463934902548559e-08,0.00801752222302497
2025-08-31 02:38:00+00:00,6.90839353256559e-08,0.00997400956832028
2025-08-31 02:39:00+00:00,8.192841641025647e-08,0.01086171807914242
2025-08-31 02:40:00+00:00,5.246694851713941e-08,0.008692088694018298
2025-08-31 02:41:00+00:00,1.0892424937561182e-07,0.012524013697728096
2025-08-31 02:42:00+00:00,6.938486975172284e-09,0.0031609209487502353
2025-08-31 02:43:00+00:00,8.033959624784207e-08,0.010755882976162048
2025-08-31 02:44:00+00:00,1.2208834261189945e-08,0.004192937077528534
2025-08-31 02:45:00+00:00,1.28925784753184e-07,0.013625458892990907
2025-08-31 02:46:00+00:00,6.24639447950984e-08,0.009484096188089916
2025-08-31 02:47:00+00:00,2.2161572188646793e-07,0.017864115973551947
2025-08-31 02:48:00+00:00,1.0342491008220801e-07,0.01220376460434974
2025-08-31 02:49:00+00:00,9.551995163415082e-08,0.011728117084731766
2025-08-31 02:50:00+00:00,1.2472798877787283e-07,0.013401802260895245
2025-08-31 02:51:00+00:00,2.5241598493328094e-07,0.019065125709103643
2025-08-31 02:52:00+00:00,6.866562088492089e-09,0.0031444950957870183
2025-08-31 02:53:00+00:00,4.9627294119081264e-08,0.008453597076480343
2025-08-31 02:54:00+00:00,5.24083391390129e-08,0.008687232491431236
2025-08-31 02:55:00+00:00,6.642324669619647e-08,0.009780054971344636
2025-08-31 02:56:00+00:00,3.020723544057551e-08,0.006595333125356803
2025-08-31 02:57:00+00:00,2.8185896751950404e-08,0.006370846986296923
2025-08-31 02:58:00+00:00,1.0262045691745261e-07,0.012156210674430241
2025-08-31 02:59:00+00:00,3.8988376277086194e-08,0.007492880743679571
2025-08-31 03:00:00+00:00,9.644724839808881e-08,0.011784907199178444
2025-08-31 03:01:00+00:00,3.3650268823030385e-07,0.022012811520831174
2025-08-31 03:02:00+00:00,1.8706485111894156e-07,0.016412598380855965
2025-08-31 03:03:00+00:00,7.034454806132075e-08,0.010064598810101766
2025-08-31 03:04:00+00:00,6.871249263464669e-08,0.009947159865704944
2025-08-31 03:05:00+00:00,2.1808000010795824e-08,0.00560388436850244
2025-08-31 03:06:00+00:00,9.138578292411445e-08,0.011471509378051557
2025-08-31 03:07:00+00:00,5.869724046106593e-08,0.00919369491901569
2025-08-31 03:08:00+00:00,1.915532710350556e-07,0.016608332555993695
2025-08-31 03:09:00+00:00,1.7241893652086106e-07,0.01575700696801394
2025-08-31 03:10:00+00:00,2.2530739395981593e-07,0.01801229156165686
2025-08-31 03:11:00+00:00,1.1647790265276493e-07,0.012950991460887521
2025-08-31 03:12:00+00:00,2.4949931793844624e-07,0.018954656890362392
2025-08-31 03:13:00+00:00,1.0211108199121156e-07,0.012126003383940839
2025-08-31 03:14:00+00:00,4.6166600651323295e-08,0.008153521014746055
2025-08-31 03:15:00+00:00,2.0520105526588523e-07,0.017189808596458387
2025-08-31 03:16:00+00:00,1.802259802542704e-07,0.016109792412261226
2025-08-31 03:17:00+00:00,2.8191043696369036e-07,0.020148226453653783
2025-08-31 03:18:00+00:00,1.3763064079892445e-07,0.014077930343287368
2025-08-31 03:19:00+00:00,9.357156830696037e-08,0.011607887764878798
2025-08-31 03:20:00+00:00,1.0952283393797098e-07,0.012558378910937439
2025-08-31 03:21:00+00:00,1.1534997657846533e-07,0.01288813276906279
2025-08-31 03:22:00+00:00,8.495157995807189e-08,0.01106030176530566
2025-08-31 03:23:00+00:00,5.988068072044967e-08,0.009285912999670388
2025-08-31 03:24:00+00:00,5.906806483843007e-07,0.029164706987614208
2025-08-31 03:25:00+00:00,5.005646031425441e-09,0.0026847961347656614
2025-08-31 03:26:00+00:00,1.0906468898554724e-07,0.012532084907914885
2025-08-31 03:27:00+00:00,1.3875119142504677e-07,0.014135123474949461
2025-08-31 03:28:00+00:00,4.995859336688701e-08,0.008481767177205309
2025-08-31 03:29:00+00:00,1.2982141100190812e-07,0.013672703896550517
2025-08-31 03:30:00+00:00,6.645185411260746e-08,0.009782160800260583
2025-08-31 03:31:00+00:00,4.019829459485128e-08,0.007608255004702843
2025-08-31 03:32:00+00:00,2.0789228148429824e-07,0.017302164180743096
2025-08-31 03:33:00+00:00,2.5734303580342007e-07,0.01925029796021155
2025-08-31 03:34:00+00:00,2.914206354059404e-07,0.020485256039028513
2025-08-31 03:35:00+00:00,9.934611048776258e-08,0.011960702282992338
2025-08-31 03:36:00+00:00,6.079531199233782e-08,0.009356561829484506
2025-08-31 03:37:00+00:00,2.9859867667663533e-07,0.020736009606825388
2025-08-31 03:38:00+00:00,4.769766527272553e-07,0.026207754194651014
2025-08-31 03:39:00+00:00,4.815153987597289e-07,0.026332150960641433
2025-08-31 03:40:00+00:00,3.5541430880706055e-07,0.022622922107503423
2025-08-31 03:41:00+00:00,7.57142313855391e-08,0.010441670996309754
2025-08-31 03:42:00+00:00,1.413335215529858e-07,0.01426605309944904
2025-08-31 03:43:00+00:00,1.7391323992971239e-07,0.01582514029949769
2025-08-31 03:44:00+00:00,4.4504777184969495e-08,0.008005428105126925
2025-08-31 03:45:00+00:00,6.419402442869799e-08,0.00961454081988969
2025-08-31 03:46:00+00:00,1.8020808042554657e-07,0.016108992389742664
2025-08-31 03:47:00+00:00,1.1294328192817826e-07,0.012752973221040523
2025-08-31 03:48:00+00:00,2.799368488783759e-09,0.002007757610830703
2025-08-31 03:49:00+00:00,9.018394205086481e-07,0.03603676963231379
2025-08-31 03:50:00+00:00,4.001183900366236e-07,0.024003551438333826
2025-08-31 03:51:00+00:00,9.107864208503408e-08,0.011452215707121878
2025-08-31 03:52:00+00:00,1.8237931508090022e-07,0.016205746317787907
2025-08-31 03:53:00+00:00,2.8324528974250607e-07,0.020195871291657827
2025-08-31 03:54:00+00:00,3.4062879751296295e-06,0.07003609558068373
2025-08-31 03:55:00+00:00,9.207570262792785e-07,0.03641277410253387
2025-08-31 03:56:00+00:00,3.445257073079168e-07,0.02227368443979128
2025-08-31 03:57:00+00:00,2.226092556016633e-07,0.017904114836159737
2025-08-31 03:58:00+00:00,5.982549129377302e-07,0.029351100058265817
2025-08-31 03:59:00+00:00,2.7680923195241885e-07,0.01996510190335835
2025-08-31 04:00:00+00:00,1.0812467210633175e-06,0.03945877948354685
2025-08-31 04:01:00+00:00,5.701751031309699e-07,0.02865400754708836
2025-08-31 04:02:00+00:00,3.540658407301833e-07,0.022579964806249454
2025-08-31 04:03:00+00:00,2.7196036125338916e-07,0.0197894648791947
2025-08-31 04:04:00+00:00,2.952866209439227e-07,0.020620687043822004
2025-08-31 04:05:00+00:00,1.8221826580842167e-07,0.01619858953008339
2025-08-31 04:06:00+00:00,3.5332372139208487e-07,0.022556288675325165
2025-08-31 04:07:00+00:00,3.007348715012974e-07,0.020810050815936714
2025-08-31 04:08:00+00:00,1.1365231689844749e-07,0.012792940879006842
2025-08-31 04:09:00+00:00,9.287576068708177e-08,0.011564648519924751
2025-08-31 04:10:00+00:00,1.4113558167161707e-07,0.01425605968025978
2025-08-31 04:11:00+00:00,1.8849730154247408e-07,0.016475318334440846
2025-08-31 04:12:00+00:00,2.2476898768035433e-07,0.017990757134142804
2025-08-31 04:13:00+00:00,6.576769668351134e-08,0.009731674225140109
2025-08-31 04:14:00+00:00,2.3631802121730898e-07,0.018447166464065013
2025-08-31 04:15:00+00:00,2.2536695948696913e-07,0.018014672399498013
2025-08-31 04:16:00+00:00,1.3001606473013572e-07,0.013682950457097892
2025-08-31 04:17:00+00:00,1.6034485388477318e-07,0.015195281820159619
2025-08-31 04:18:00+00:00,1.5934896270516004e-07,0.015148019880348402
2025-08-31 04:19:00+00:00,6.875799609853334e-08,0.00995045297370366
2025-08-31 04:20:00+00:00,5.3506578320000413e-08,0.008777782908046919
2025-08-31 04:21:00+00:00,9.528794145426645e-08,0.011713865104829562
2025-08-31 04:22:00+00:00,4.388792520689762e-07,0.025139334179316
2025-08-31 04:23:00+00:00,1.6780940005014418e-07,0.015544952109035512
2025-08-31 04:24:00+00:00,1.7048480400065196e-07,0.01566837955121521
2025-08-31 04:25:00+00:00,8.250012409447693e-08,0.01089954947215924
2025-08-31 04:26:00+00:00,2.15585141125167e-07,0.017619381465313715
2025-08-31 04:27:00+00:00,8.716310041872358e-08,0.011203341671258714
2025-08-31 04:28:00+00:00,1.3203834974643776e-07,0.013788952956438368
2025-08-31 04:29:00+00:00,1.6684595419600724e-07,0.01550026367653952
2025-08-31 04:30:00+00:00,4.1290134604409723e-07,0.024383968879234982
2025-08-31 04:31:00+00:00,1.6598508884272966e-07,0.015460224058322399
2025-08-31 04:32:00+00:00,5.6897459731982296e-08,0.009051648579902696
2025-08-31 04:33:00+00:00,2.0966493993702107e-07,0.01737577375282351
2025-08-31 04:34:00+00:00,2.0491819451868756e-07,0.017177956808273505
2025-08-31 04:35:00+00:00,3.248053532043686e-08,0.006839003645373284
2025-08-31 04:36:00+00:00,1.4424095023442328e-07,0.014412042476261634
2025-08-31 04:37:00+00:00,4.1434753607674344e-08,0.007724379923013306
2025-08-31 04:38:00+00:00,4.611798255381713e-08,0.008149226642908925
2025-08-31 04:39:00+00:00,1.9531492371769246e-07,0.01677061388719796
2025-08-31 04:40:00+00:00,1.2810665044131803e-07,0.013582105014889923
2025-08-31 04:41:00+00:00,8.188572140998192e-08,0.010858887550314441
2025-08-31 04:42:00+00:00,3.427454952338953e-07,0.02221606430349015
2025-08-31 04:43:00+00:00,1.3142677159700123e-07,0.013756981903734618
2025-08-31 04:44:00+00:00,1.6996742707004482e-07,0.015644586762866716
2025-08-31 04:45:00+00:00,1.1737664105800032e-07,0.013000860091683183
2025-08-31 04:46:00+00:00,1.503670153040258e-07,0.014714907476358698
2025-08-31 04:47:00+00:00,1.2072888925768078e-07,0.013185203848672965
2025-08-31 04:48:00+00:00,5.57968370103996e-08,0.008963673649513096
2025-08-31 04:49:00+00:00,6.086446304511733e-09,0.0029604868988895895
2025-08-31 04:50:00+00:00,7.904374730608768e-08,0.010668786065938629
2025-08-31 04:51:00+00:00,1.5389931267839005e-07,0.014886739409853376
2025-08-31 04:52:00+00:00,1.6366363000094734e-07,0.015351730430194641
2025-08-31 04:53:00+00:00,8.676240842187694e-08,0.011177560920321697
2025-08-31 04:54:00+00:00,2.1321333424062577e-07,0.0175221916810227
2025-08-31 04:55:00+00:00,1.2080860731383533e-07,0.013189556267438373
2025-08-31 04:56:00+00:00,8.330371746657159e-08,0.01095250442373173
2025-08-31 04:57:00+00:00,6.61632923610479e-08,0.009760898575433974
2025-08-31 04:58:00+00:00,1.2163806862362007e-08,0.004185197950133457
2025-08-31 04:59:00+00:00,5.9180856372046655e-08,0.00923149138415604
2025-08-31 05:00:00+00:00,1.2076371064494617e-07,0.013187105191387627
2025-08-31 05:01:00+00:00,1.025493413171599e-07,0.012151997839726201
2025-08-31 05:02:00+00:00,1.5304022523298877e-08,0.00469444271810301
2025-08-31 05:03:00+00:00,4.4757518951070055e-08,0.008028127259177004
2025-08-31 05:04:00+00:00,2.210377708880298e-07,0.017840806878579314
2025-08-31 05:05:00+00:00,1.2167516416534257e-07,0.013236775906469569
2025-08-31 05:06:00+00:00,6.231848578860439e-08,0.009473047003767601
2025-08-31 05:07:00+00:00,9.539188930445632e-08,0.011720252582534948
2025-08-31 05:08:00+00:00,3.1121213654768135e-07,0.021169446771908358
2025-08-31 05:09:00+00:00,2.4151147141541796e-08,0.00589725799705424
2025-08-31 05:10:00+00:00,2.591049915734703e-07,0.01931608624607473
2025-08-31 05:11:00+00:00,7.266258223299157e-08,0.01022908199280404
2025-08-31 05:12:00+00:00,1.4678205542184468e-07,0.014538437323435292
2025-08-31 05:13:00+00:00,1.4442981963125542e-07,0.014421474968567112
2025-08-31 05:14:00+00:00,1.6652854085294584e-07,0.015485512546513985
2025-08-31 05:15:00+00:00,4.959975886056884e-08,0.00845125154987231
2025-08-31 05:16:00+00:00,6.147291625295528e-08,0.009408559900657254
2025-08-31 05:17:00+00:00,2.21984579218701e-07,0.017878976315072667
2025-08-31 05:18:00+00:00,7.239835699500707e-08,0.010210466888091366
2025-08-31 05:19:00+00:00,1.1256281521263612e-07,0.012731474930509662
2025-08-31 05:20:00+00:00,1.7864811110367745e-07,0.01603911718235438
2025-08-31 05:21:00+00:00,6.01391191911664e-08,0.009305929917814749
2025-08-31 05:22:00+00:00,9.200837942639436e-08,0.011510519813371065
2025-08-31 05:23:00+00:00,9.020465741606858e-09,0.003604090824037856
2025-08-31 05:24:00+00:00,7.585142085618386e-08,0.010451126543722681
2025-08-31 05:25:00+00:00,1.184338170714822e-07,0.013059276265663973
2025-08-31 05:26:00+00:00,2.7654430332732964e-07,0.019955545514752402
2025-08-31 05:27:00+00:00,1.6124889341114315e-07,0.015238057832678223
2025-08-31 05:28:00+00:00,7.700861038416719e-08,0.010530545995018526
2025-08-31 05:29:00+00:00,1.0982799542636648e-08,0.003976836851242049
2025-08-31 05:30:00+00:00,1.3500268683623834e-07,0.013942878793283087
2025-08-31 05:31:00+00:00,4.3742912714137533e-07,0.02509776769124259
2025-08-31 05:32:00+00:00,8.977060888817392e-08,0.011369682352597651
2025-08-31 05:33:00+00:00,2.65944381634594e-07,0.019569361500923206
2025-08-31 05:34:00+00:00,3.632453978163985e-08,0.007232381162906265
2025-08-31 05:35:00+00:00,1.0514317512055504e-07,0.012304721539864252
